userid,orderType
110100871522 ,0.797235608100891000 
110100873722 ,0.459066689014434000 
110100933760 ,0.113760940730571000 
110100973525 ,0.004444314166903490 
110101018063 ,0.013739367946982300 
110101018362 ,0.029668064787983800 
110101035263 ,0.015847465023398300 
110101071220 ,0.023117827251553500 
110101071222 ,0.024432562291622100 
110101071527 ,0.006233586464077230 
110101073025 ,0.013070009648799800 
110101073225 ,0.630713045597076000 
110101073822 ,0.002516920212656250 
110101112320 ,0.028890229761600400 
110101114064 ,0.645574331283569000 
110101114660 ,0.247331097722053000 
110101118361 ,0.009344256483018390 
110101135467 ,0.004695209208875890 
110101173725 ,0.099440962076187100 
110101210069 ,0.623691201210021000 
110101212223 ,0.009130838327109810 
110101215122 ,0.589580833911895000 
110101216420 ,0.016078708693385100 
110101216527 ,0.750430524349212000 
110101216821 ,0.018842626363039000 
110101217027 ,0.999341785907745000 
110101217820 ,0.010169912129640500 
110101217824 ,0.973678827285766000 
110101218861 ,0.998812794685363000 
110101233064 ,0.667724370956420000 
110101273629 ,0.219925135374069000 
110101273724 ,0.003666832577437160 
110101273826 ,0.002831846941262480 
110101273925 ,0.215794652700424000 
110101312122 ,0.416884064674377000 
110101314164 ,0.081029511988162900 
110101316227 ,0.041225474327802600 
110101316624 ,0.967370688915252000 
110101335164 ,0.397143304347991000 
110101335961 ,0.004001902882009740 
110101373120 ,0.020250886678695600 
110101373626 ,0.009919203817844390 
110101410927 ,0.991939365863800000 
110101416523 ,0.679851949214935000 
110101416629 ,0.102230660617351000 
110101418269 ,0.679674625396728000 
110101418763 ,0.014743352308869300 
110101433762 ,0.101613208651542000 
110101435165 ,0.003653722349554300 
110101435360 ,0.061431724578142100 
110101435465 ,0.003978291060775510 
110101471226 ,0.220868989825248000 
110101473623 ,0.100264318287372000 
110101512925 ,0.635575711727142000 
110101516227 ,0.016338020563125600 
110101516323 ,0.001013487461023030 
110101518360 ,0.003939422313123940 
110101518560 ,0.013594792224466800 
110101535968 ,0.058496493846178000 
110101610427 ,0.067816019058227500 
110101610625 ,0.068417802453041000 
110101610760 ,0.126657813787460000 
110101610768 ,0.454118132591247000 
110101612027 ,0.000396473711589351 
110101612064 ,0.283597171306610000 
110101615728 ,0.007872072979807850 
110101615828 ,0.009551595896482460 
110101615925 ,0.000839993183035403 
110101616227 ,0.014517018571496000 
110101616427 ,0.144793212413787000 
110101616628 ,0.010637901723384800 
110101616762 ,0.005872975569218390 
110101616863 ,0.005432242993265390 
110101616867 ,0.002345412969589230 
110101616966 ,0.001140057807788250 
110101617522 ,0.004691970068961380 
110101618860 ,0.048098847270011900 
110101618964 ,0.346944808959960000 
110101618967 ,0.011793409474194000 
110101673221 ,0.376925289630889000 
110101673423 ,0.025101285427808700 
110101712427 ,0.006151167210191480 
110101712621 ,0.013069812208414000 
110101712622 ,0.003785709617659440 
110101714266 ,0.030425488948822000 
110101714568 ,0.067646287381649000 
110101716420 ,0.058936323970556200 
110101718064 ,0.017155397683382000 
110101718461 ,0.027314756065607000 
110101735567 ,0.000602854124736040 
110101771028 ,0.001679736305959520 
110101773127 ,0.052028182893991400 
110101773722 ,0.001405205577611920 
110101773820 ,0.017634680494666000 
110101810162 ,0.007485663052648300 
110101810364 ,0.998278737068176000 
110101810367 ,0.890555799007415000 
110101814963 ,0.023446034640073700 
110101816628 ,0.009973639622330660 
110101816826 ,0.027657572180032700 
110101816829 ,0.966541409492492000 
110101818963 ,0.684113681316375000 
110101833764 ,0.201368749141693000 
110101871022 ,0.001583001343533390 
110101871223 ,0.037218697369098600 
110101873420 ,0.083015650510787900 
110101912122 ,0.018762119114398900 
110101912224 ,0.038693703711032800 
110101914166 ,0.004181447438895700 
110101914465 ,0.070597603917121800 
110101914466 ,0.019178338348865500 
110101916529 ,0.006059394218027590 
110101916922 ,0.010677989572286600 
110101935966 ,0.002809389028698200 
110101973722 ,0.015758424997329700 
110102012425 ,0.250190824270248000 
110102012824 ,0.011885131709277600 
110102012825 ,0.006842384114861480 
110102016124 ,0.022296203300356800 
110102016220 ,0.092770062386989500 
110102033767 ,0.790974557399749000 
110102035860 ,0.005052943248301740 
110102073126 ,0.098986029624938900 
110102073923 ,0.009422006085515020 
110102112525 ,0.087168641388416200 
110102116023 ,0.005562025588005780 
110102116124 ,0.320920854806900000 
110102116228 ,0.027704318985342900 
110102116324 ,0.073997840285301200 
110102118961 ,0.012467951513826800 
110102118969 ,0.017665999010205200 
110102173725 ,0.478471875190734000 
110102218067 ,0.015239216387271800 
110102233767 ,0.057425413280725400 
110102235866 ,0.987273931503295000 
110102271522 ,0.324543118476867000 
110102371027 ,0.057687841355800600 
110102416529 ,0.004857986699789760 
110102416629 ,0.992184817790985000 
110102418265 ,0.017012735828757200 
110102435363 ,0.002357554621994490 
110102435468 ,0.001250630361028010 
110102473227 ,0.009952225722372530 
110102473722 ,0.117642849683761000 
110102473726 ,0.032327406108379300 
110102473823 ,0.092968061566352800 
110102516823 ,0.024952152743935500 
110102518364 ,0.005397420842200510 
110102571020 ,0.056141264736652300 
110102614469 ,0.022077543660998300 
110102616024 ,0.005663097370415920 
110102616427 ,0.999587953090667000 
110102616924 ,0.013410755433142100 
110102618366 ,0.005277107004076240 
110102618561 ,0.001220225007273250 
110102618764 ,0.330967426300048000 
110102673627 ,0.027529971674084600 
110102712120 ,0.005745959933847180 
110102712123 ,0.105836823582649000 
110102714366 ,0.149128317832946000 
110102714469 ,0.002973420778289430 
110102716420 ,0.047615956515073700 
110102716620 ,0.342560291290283000 
110102735360 ,0.972905039787292000 
110102735561 ,0.003244891762733450 
110102773624 ,0.050844762474298400 
110102773927 ,0.582970082759857000 
110102812625 ,0.004368728026747700 
110102816320 ,0.027541156858205700 
110102816325 ,0.030702618882060000 
110102816721 ,0.001615339075215160 
110102835465 ,0.004141597542911760 
110102835762 ,0.001107045798562460 
110102871220 ,0.021553989499807300 
110102871228 ,0.121298871934413000 
110102873020 ,0.054667163640260600 
110102873026 ,0.073443807661533300 
110102912126 ,0.001458528451621530 
110102912424 ,0.013534186407923600 
110102916926 ,0.005080847069621080 
110102918660 ,0.999868392944335000 
110102933067 ,0.002735204994678490 
110102971021 ,0.071158081293106000 
110102973320 ,0.012687855400145000 
110102973729 ,0.008135398849844930 
110102973924 ,0.005208431277424090 
110103010728 ,0.002163174096494910 
110103018267 ,0.999136030673980000 
110103018466 ,0.440532326698303000 
110103018561 ,0.009224236011505120 
110103035464 ,0.008968693204224100 
110103073525 ,0.026278210803866300 
110103112829 ,0.058176800608634900 
110103114566 ,0.007953152991831300 
110103116221 ,0.017754510045051500 
110103118065 ,0.565597593784332000 
110103118366 ,0.145122483372688000 
110103118465 ,0.024468986317515300 
110103118869 ,0.010407577268779200 
110103171221 ,0.041036896407604200 
110103171521 ,0.009005517698824400 
110103212425 ,0.678208112716674000 
110103212522 ,0.088432677090167900 
110103216621 ,0.011295133270323200 
110103218368 ,0.541465878486633000 
110103218764 ,0.038428705185651700 
110103233860 ,0.009789753705263130 
110103235660 ,0.005622019525617360 
110103273729 ,0.071804694831371300 
110103273822 ,0.001701533910818390 
110103310263 ,0.032349847257137200 
110103314762 ,0.095033921301364800 
110103316323 ,0.001213157433085140 
110103318065 ,0.017597489058971400 
110103318467 ,0.012416609562933400 
110103318469 ,0.003926555160433050 
110103333868 ,0.162059307098388000 
110103373229 ,0.003164263907819980 
110103373621 ,0.010686475783586500 
110103373624 ,0.006769205909222360 
110103410325 ,0.015275453217327500 
110103412220 ,0.999298572540283000 
110103412325 ,0.533349931240081000 
110103414068 ,0.219180196523666000 
110103414663 ,0.039154246449470500 
110103414867 ,0.008159581571817390 
110103433064 ,0.033847965300083100 
110103433760 ,0.075159214437007900 
110103435260 ,0.037836369127035100 
110103471221 ,0.091515876352787000 
110103471227 ,0.006948922760784620 
110103510325 ,0.016770135611295700 
110103512423 ,0.056514017283916400 
110103518066 ,0.033786959946155500 
110103518463 ,0.001191726536490020 
110103518661 ,0.023043924942612600 
110103535467 ,0.031190752983093200 
110103612126 ,0.325304299592971000 
110103612224 ,0.017952233552932700 
110103616126 ,0.000672463036607950 
110103616424 ,0.069913774728775000 
110103616921 ,0.023056665435433300 
110103633864 ,0.032029807567596400 
110103714268 ,0.045157853513956000 
110103714367 ,0.030448473989963500 
110103716621 ,0.001309004612267010 
110103716623 ,0.873575389385223000 
110103718268 ,0.040476657450199100 
110103718464 ,0.010098172351717900 
110103735161 ,0.336564689874649000 
110103735266 ,0.073472209274768800 
110103735669 ,0.009053540416061870 
110103735767 ,0.843795239925384000 
110103771527 ,0.017545629292726500 
110103773926 ,0.174478918313980000 
110103814960 ,0.146584331989288000 
110103816326 ,0.999471962451934000 
110103816921 ,0.779572069644927000 
110103835563 ,0.001920725102536380 
110103914964 ,0.033238254487514400 
110103918061 ,0.016009656712412800 
110103918664 ,0.005000509787350890 
110103933761 ,0.069698587059974600 
110103935165 ,0.074589058756828300 
110103935264 ,0.014294532127678300 
110103935763 ,0.005660898517817250 
110103971521 ,0.002618101891130200 
110103973129 ,0.002078431192785500 
110104012523 ,0.005901169497519730 
110104014167 ,0.015363133512437300 
110104014560 ,0.290354102849960000 
110104016624 ,0.998023271560668000 
110104071022 ,0.000625023152679204 
110104073426 ,0.006564137525856490 
110104073726 ,0.006434220820665350 
110104073929 ,0.004701664671301840 
110104112028 ,0.008920729160308830 
110104114567 ,0.549174368381500000 
110104116822 ,0.026077324524521800 
110104133069 ,0.030177861452102600 
110104135360 ,0.018998337909579200 
110104173022 ,0.069336041808128300 
110104173024 ,0.836414098739624000 
110104173321 ,0.195607393980026000 
110104173427 ,0.163197442889213000 
110104212326 ,0.039853461086750000 
110104212427 ,0.133122086524963000 
110104212629 ,0.007380499970167870 
110104214166 ,0.007155515719205140 
110104214366 ,0.032866064459085400 
110104214666 ,0.301245957612991000 
110104216028 ,0.309098482131958000 
110104218764 ,0.078635543584823600 
110104235568 ,0.547667384147644000 
110104235863 ,0.999932289123535000 
110104235960 ,0.070590592920780100 
110104235969 ,0.032038208097219400 
110104273020 ,0.386585265398025000 
110104312328 ,0.046127449721097900 
110104316720 ,0.029871059581637300 
110104318168 ,0.675451815128326000 
110104333864 ,0.002606702502816910 
110104335264 ,0.298395127058029000 
110104335761 ,0.146536901593208000 
110104371525 ,0.043871592730283700 
110104373225 ,0.008642629720270630 
110104373524 ,0.022432716563344000 
110104373724 ,0.020050233229994700 
110104414562 ,0.057538837194442700 
110104414566 ,0.008941634558141230 
110104414963 ,0.093119174242019600 
110104416321 ,0.472864031791687000 
110104416323 ,0.011150463484227600 
110104418063 ,0.115088127553462000 
110104418861 ,0.001332460436969990 
110104433063 ,0.000241506189922802 
110104435869 ,0.274110347032546000 
110104471220 ,0.273990213871002000 
110104471527 ,0.000136371294502168 
110104473424 ,0.013576254248619000 
110104518869 ,0.375638782978057000 
110104573525 ,0.015467015095055100 
110104573729 ,0.214779645204544000 
110104612025 ,0.270124047994613000 
110104612521 ,0.033640321344137100 
110104614060 ,0.170502424240112000 
110104616124 ,0.079509519040584500 
110104618266 ,0.510130703449249000 
110104618763 ,0.000179082097020000 
110104633863 ,0.023944795131683300 
110104635166 ,0.203664690256118000 
110104635360 ,0.016157388687133700 
110104635569 ,0.015445769764482900 
110104673129 ,0.999108493328094000 
110104714167 ,0.943301975727081000 
110104735161 ,0.001406497671268880 
110104735462 ,0.041976377367973300 
110104735661 ,0.012449237518012500 
110104773629 ,0.002042054198682300 
110104812725 ,0.058552678674459400 
110104814967 ,0.035142257809638900 
110104816025 ,0.146121263504028000 
110104835068 ,0.003773157717660060 
110104835468 ,0.313658952713012000 
110104835964 ,0.964538633823394000 
110104873422 ,0.009238139726221560 
110104912721 ,0.186352491378784000 
110104914069 ,0.341032385826110000 
110104914661 ,0.005957419052720060 
110104918067 ,0.024334872141480400 
110104918562 ,0.014080085791647400 
110104933763 ,0.023833775892853700 
110104933868 ,0.503506600856781000 
110104971226 ,0.010348536074161500 
110104971229 ,0.054329857230186400 
110104973125 ,0.018196284770965500 
110105016123 ,0.811355888843536000 
110105016425 ,0.000016253199646599 
110105016520 ,0.334536701440811000 
110105033069 ,0.054498471319675400 
110105035869 ,0.838313102722167000 
110105071026 ,0.411476224660873000 
110105116320 ,0.999811232089996000 
110105116327 ,0.946159243583679000 
110105116421 ,0.012662416324019400 
110105116622 ,0.207090780138969000 
110105118463 ,0.211910039186477000 
110105118562 ,0.004427551757544270 
110105133761 ,0.061800353229045800 
110105135768 ,0.185993462800979000 
110105135961 ,0.998821079730987000 
110105171523 ,0.003476137062534680 
110105173724 ,0.011291602626442900 
110105212325 ,0.979822814464569000 
110105214162 ,0.267311185598373000 
110105216127 ,0.006477689370512960 
110105218765 ,0.452702403068542000 
110105271522 ,0.007888061925768850 
110105273126 ,0.092447519302368100 
110105273323 ,0.033358935266733100 
110105312921 ,0.005850778892636290 
110105318961 ,0.152545094490051000 
110105333063 ,0.000052547540690284 
110105333861 ,0.009921750985085960 
110105373820 ,0.001395922270603470 
110105373824 ,0.001613498199731110 
110105373928 ,0.003433775389567010 
110105416728 ,0.013580041937530000 
110105418365 ,0.085437171161174700 
110105418761 ,0.153820186853408000 
110105435864 ,0.999809920787811000 
110105473220 ,0.020705232396721800 
110105473728 ,0.112893588840961000 
110105516120 ,0.039780020713806100 
110105516325 ,0.000811995181720703 
110105518360 ,0.756095826625823000 
110105518964 ,0.279876083135604000 
110105533763 ,0.047270122915506300 
110105535563 ,0.444291353225708000 
110105573723 ,0.620856761932373000 
110105616123 ,0.030731212347745800 
110105618266 ,0.058279257267713500 
110105635360 ,0.019233679398894300 
110105673022 ,0.007488742470741270 
110105673522 ,0.402428835630416000 
110105716020 ,0.002262728288769720 
110105716421 ,0.905022740364074000 
110105718969 ,0.001832741545513270 
110105733867 ,0.003628426464274520 
110105735160 ,0.009831870906054970 
110105735568 ,0.010518068447709000 
110105771524 ,0.134292006492614000 
110105773122 ,0.001797128352336580 
110105816823 ,0.000729047402273863 
110105816928 ,0.000610022572800517 
110105818769 ,0.076141297817230200 
110105916827 ,0.000110080218291841 
110105916924 ,0.017575936391949600 
110105918964 ,0.012294976972043500 
110105935863 ,0.013890369795262800 
110105971224 ,0.034037727862596500 
110105973521 ,0.006646497640758750 
110106016621 ,0.004403429105877870 
110106018065 ,0.098259344696998500 
110106018169 ,0.008101876825094220 
110106035466 ,0.098259344696998500 
110106035761 ,0.198481902480125000 
110106116423 ,0.999813854694366000 
110106135169 ,0.017261121422052300 
110106135863 ,0.010898194275796400 
110106173122 ,0.006861317902803420 
110106216329 ,0.139079868793487000 
110106233863 ,0.083406135439872700 
110106235061 ,0.004838190972805020 
110106235164 ,0.092203497886657700 
110106273429 ,0.744379997253417000 
110106273920 ,0.670745730400085000 
110106316028 ,0.003263494698330760 
110106318463 ,0.206663608551025000 
110106335466 ,0.151511490345001000 
110106371527 ,0.002996966242790220 
110106373122 ,0.469920426607131000 
110106418266 ,0.833821773529052000 
110106418668 ,0.010785981081426100 
110106435063 ,0.066861622035503300 
110106435464 ,0.260550737380981000 
110106473321 ,0.920883238315582000 
110106473428 ,0.000316604069666936 
110106518266 ,0.013140401802957000 
110106518269 ,0.098259344696998500 
110106535268 ,0.694710552692413000 
110106573521 ,0.197672143578529000 
110106573825 ,0.011096685193479000 
110106573929 ,0.017012208700180000 
110106616820 ,0.015276018530130300 
110106616920 ,0.012120426632463900 
110106635765 ,0.000195392436580732 
110106673621 ,0.995280802249908000 
110106712326 ,0.001970055280253290 
110106716229 ,0.016523061320185600 
110106716723 ,0.013827006332576200 
110106735469 ,0.127476453781127000 
110106771021 ,0.083854518830776200 
110106773625 ,0.027989098802208900 
110106814260 ,0.905811309814453000 
110106816924 ,0.023753061890602100 
110106818263 ,0.005173792131245130 
110106835662 ,0.012843339703977100 
110106873926 ,0.089576654136180800 
110106918869 ,0.014122691936790900 
110106935163 ,0.004271761979907750 
110106935561 ,0.023964488878846100 
110106935968 ,0.182767942547798000 
110107010961 ,0.999922633171081000 
110107016529 ,0.131574496626853000 
110107016728 ,0.799801051616668000 
110107018363 ,0.017757968977093600 
110107018364 ,0.012249222956597800 
110107018466 ,0.002301133703440420 
110107018560 ,0.030403697863221100 
110107035068 ,0.011296858079731400 
110107073025 ,0.006400214973837130 
110107110861 ,0.828791141510009000 
110107112465 ,0.011280253529548600 
110107112962 ,0.004908672533929340 
110107114068 ,0.003487165318801990 
110107114367 ,0.997198939323425000 
110107114560 ,0.072000488638877800 
110107116827 ,0.007001666817814110 
110107118263 ,0.019075861200690200 
110107118663 ,0.007590832654386750 
110107135269 ,0.973258554935455000 
110107173822 ,0.129934370517730000 
110107212721 ,0.011832663789391500 
110107212823 ,0.821633517742156000 
110107214066 ,0.209277063608169000 
110107214667 ,0.128858387470245000 
110107216429 ,0.063463270664215000 
110107218262 ,0.013814664445817400 
110107218663 ,0.162779003381729000 
110107235167 ,0.056482017040252600 
110107235865 ,0.297392874956130000 
110107273221 ,0.993718862533569000 
110107273923 ,0.518450558185577000 
110107312424 ,0.227887749671936000 
110107312825 ,0.001857762807048850 
110107314261 ,0.041009791195392600 
110107314369 ,0.002012661425396800 
110107316522 ,0.014816028997302000 
110107316826 ,0.006576911080628630 
110107318769 ,0.057245973497629100 
110107373020 ,0.775776028633117000 
110107373221 ,0.999978661537170000 
110107410965 ,0.011005756445229000 
110107412123 ,0.004767242819070810 
110107412168 ,0.596973001956939000 
110107412267 ,0.011176602914929300 
110107414061 ,0.067500174045562700 
110107414662 ,0.000782413000706583 
110107416164 ,0.010016629472374900 
110107418267 ,0.526821613311767000 
110107418663 ,0.021530807018280000 
110107435466 ,0.108181037008762000 
110107435861 ,0.029325475916266400 
110107473024 ,0.000652701710350811 
110107473720 ,0.085408754646778100 
110107514365 ,0.077390894293785000 
110107516825 ,0.045193765312433200 
110107518064 ,0.394198775291442000 
110107518068 ,0.003293594345450400 
110107533763 ,0.002931077964603900 
110107533862 ,0.644380748271942000 
110107533865 ,0.008657873608171930 
110107535163 ,0.040828011929988800 
110107535965 ,0.916254401206970000 
110107571022 ,0.216954454779624000 
110107571226 ,0.013394637964665800 
110107612122 ,0.000822083151433616 
110107612322 ,0.058948099613189600 
110107614069 ,0.001101546571590000 
110107614469 ,0.001071863574907180 
110107616423 ,0.650194466114044000 
110107635268 ,0.008266542106866830 
110107635464 ,0.341933816671371000 
110107714467 ,0.002455898793414230 
110107716426 ,0.006790076848119490 
110107733767 ,0.040299400687217700 
110107733863 ,0.020492235198616900 
110107771023 ,0.011046923696994700 
110107814766 ,0.012673265300691100 
110107814960 ,0.331889837980270000 
110107816224 ,0.006863755173981180 
110107818563 ,0.027861161157488800 
110107833862 ,0.006639980245381590 
110107835263 ,0.021401274949312200 
110107873220 ,0.028928149491548500 
110107873321 ,0.026573013514280300 
110107873325 ,0.006215151399374000 
110107873724 ,0.997134685516357000 
110107910566 ,0.025060722604393900 
110107910567 ,0.003827736945822830 
110107910663 ,0.003315506270155310 
110107910968 ,0.038561418652534400 
110107914260 ,0.079208165407180700 
110107914766 ,0.003971426747739310 
110107918466 ,0.710670709609985000 
110107935369 ,0.101205125451087000 
110107971229 ,0.004554044455289840 
110108014461 ,0.999486804008483000 
110108018164 ,0.023316562175750700 
110108035168 ,0.776740431785583000 
110108071022 ,0.995221316814422000 
110108071023 ,0.030423158779740300 
110108073429 ,0.001130886143073430 
110108110163 ,0.961581826210021000 
110108116628 ,0.003375925589352840 
110108116926 ,0.003296386916190380 
110108118160 ,0.027063814923167200 
110108118263 ,0.053768932819366400 
110108133063 ,0.812548518180847000 
110108133869 ,0.074288539588451300 
110108135164 ,0.011001636274158900 
110108135865 ,0.002071427879855030 
110108171525 ,0.008286436088383190 
110108173226 ,0.007806202862411730 
110108173321 ,0.497317999601364000 
110108212823 ,0.002919588470831510 
110108216021 ,0.017904436215758300 
110108216429 ,0.003368742763996120 
110108218268 ,0.000596516358200460 
110108233062 ,0.034597054123878400 
110108233764 ,0.092993877828121100 
110108233765 ,0.124599076807498000 
110108314065 ,0.001474260934628540 
110108314860 ,0.399398535490036000 
110108318660 ,0.001360102090984580 
110108318765 ,0.002601659158244720 
110108335063 ,0.002250739838927980 
110108335764 ,0.680816411972045000 
110108335866 ,0.662397146224975000 
110108414560 ,0.000767350138630717 
110108416728 ,0.003781499806791540 
110108418566 ,0.057516060769557900 
110108418669 ,0.009090186096727840 
110108473625 ,0.013361808843910600 
110108514362 ,0.022502318024635300 
110108514365 ,0.055272404104471200 
110108514464 ,0.171306252479553000 
110108518169 ,0.999916434288024000 
110108610069 ,0.021361570805311200 
110108610369 ,0.078734442591667100 
110108610667 ,0.011189874261617600 
110108610967 ,0.001833686255849890 
110108614261 ,0.006952323485165830 
110108614461 ,0.532151937484741000 
110108635063 ,0.084865525364875700 
110108673027 ,0.009655737318098540 
110108673620 ,0.003933076746761790 
110108712120 ,0.979645550251007000 
110108716220 ,0.076726704835891700 
110108716225 ,0.664737939834594000 
110108716625 ,0.074125319719314500 
110108773024 ,0.992716252803802000 
110108773522 ,0.000014518174793920 
110108773726 ,0.004156281240284440 
110108814161 ,0.330947458744049000 
110108818064 ,0.986897051334381000 
110108835364 ,0.020232692360877900 
110108871028 ,0.419192761182785000 
110108871228 ,0.393401563167572000 
110108873028 ,0.003670785808935760 
110108912326 ,0.036676783114671700 
110108914162 ,0.021336069330573000 
110108918863 ,0.015377465635538100 
110108971527 ,0.014683965593576400 
110109014468 ,0.272785246372222000 
110109018463 ,0.005255873780697580 
110109035164 ,0.340319722890853000 
110109035568 ,0.058349154889583500 
110109071522 ,0.013831206597387700 
110109112622 ,0.008726303465664380 
110109116021 ,0.551641464233398000 
110109116829 ,0.111564144492149000 
110109118562 ,0.113319434225559000 
110109118869 ,0.005306229460984460 
110109133067 ,0.003283597761765120 
110109135862 ,0.019222317263484000 
110109216125 ,0.106440506875514000 
110109216222 ,0.998482048511505000 
110109216623 ,0.091625928878784100 
110109218560 ,0.004576259758323430 
110109218564 ,0.859295427799224000 
110109218764 ,0.018817918375134400 
110109218862 ,0.049106922000646500 
110109218864 ,0.007111283950507640 
110109233762 ,0.006678211502730840 
110109233868 ,0.014400035142898500 
110109235866 ,0.035097111016511900 
110109273426 ,0.347081750631332000 
110109273624 ,0.024757757782936000 
110109273929 ,0.027559438720345400 
110109310125 ,0.016174962744116700 
110109312620 ,0.962463438510894000 
110109316120 ,0.028624806553125300 
110109316523 ,0.024332476779818500 
110109335862 ,0.069897189736366200 
110109373320 ,0.071055099368095300 
110109373728 ,0.011428322643041600 
110109418160 ,0.000831999408546835 
110109418163 ,0.005697683896869420 
110109433760 ,0.003300948766991490 
110109435467 ,0.001529570785351090 
110109516021 ,0.004989572800695890 
110109516928 ,0.007446427363902330 
110109518562 ,0.031098699197173100 
110109518664 ,0.004103285260498520 
110109535266 ,0.088096700608730300 
110109573221 ,0.008534391410648820 
110109612026 ,0.001724593690596520 
110109612725 ,0.075506798923015500 
110109612920 ,0.012682336382567800 
110109616529 ,0.533162295818328000 
110109618060 ,0.006701292004436250 
110109635368 ,0.002863237867131820 
110109635566 ,0.077775508165359400 
110109712320 ,0.007448538206517690 
110109712521 ,0.092747464776039100 
110109712625 ,0.082373060286045000 
110109712723 ,0.001081375754438340 
110109716125 ,0.002081391401588910 
110109718167 ,0.070315100252628300 
110109718363 ,0.017944114282727200 
110109771223 ,0.111587189137935000 
110109773226 ,0.021266613155603400 
110109773727 ,0.003801007987931370 
110109773920 ,0.018712414428591700 
110109810320 ,0.111359976232051000 
110109814368 ,0.014090112410485700 
110109815327 ,0.013113901019096300 
110109816026 ,0.081945255398750300 
110109818068 ,0.010177484713494700 
110109818864 ,0.552731394767761000 
110109835066 ,0.088429644703865000 
110109835463 ,0.131901025772094000 
110109871225 ,0.915524840354919000 
110109871521 ,0.157709777355194000 
